date;time;notes;name;lat;lon;comment
2013-03-22;17:55:32;170;login;46.7213117;15.5575534;5
2013-03-22;17:55:37;170;update;46.7188693176;15.5524522948;5
2013-03-22;17:55:42;170;update;46.7189799298;15.552243881;5
2013-03-22;17:55:47;170;update;46.7189728018;15.5521530118;5
2013-03-22;17:55:57;170;update;46.7190230256;15.5521448126;5
2013-03-22;17:56:03;170;update;46.7192026321;15.5523600919;5
2013-03-22;17:56:09;170;update;46.7193920563;15.5526819752;5
2013-03-22;17:56:16;170;update;46.7195974073;15.552986811;5
2013-03-22;17:57:54;170;update;46.7201743237;15.5532814186;5
2013-03-22;17:58:04;170;update;46.720605114;15.5532844908;5
2013-03-22;17:58:08;170;update;46.7206573529;15.5528935218;5
2013-03-22;17:58:14;170;update;46.7205055197;15.551636903;5
2013-03-22;17:58:20;170;update;46.7202769681;15.5506471058;5
2013-03-22;17:58:26;170;update;46.7199560829;15.54972934;5
2013-03-22;17:58:31;170;update;46.7195218284;15.5487249278;5
2013-03-22;17:58:36;170;update;46.7189954777;15.5476903096;5
2013-03-22;17:58:42;170;update;46.71855692;15.5461874065;5
2013-03-22;17:58:47;170;update;46.7184945489;15.5450748267;5
2013-03-22;17:58:53;170;update;46.7184461814;15.5446467652;5
2013-03-22;17:58:59;170;update;46.7180471366;15.5445225171;5
2013-03-22;17:59:04;170;update;46.7174765837;15.5443422088;5
2013-03-22;17:59:09;170;update;46.7167758266;15.5438618699;5
2013-03-22;17:59:16;170;update;46.7159194793;15.543366447;5
2013-03-22;17:59:22;170;update;46.7149607932;15.5432760309;5
2013-03-22;17:59:26;170;update;46.7140190969;15.5431401164;5
2013-03-22;17:59:32;170;update;46.7129338646;15.5425285173;5
2013-03-22;17:59:39;170;update;46.711720571;15.5416977433;5
2013-03-22;17:59:46;170;update;46.7106027353;15.5406602588;5
2013-03-22;18:00:28;170;update;46.7054521544;15.5371158175;5
2013-03-22;18:00:55;170;update;46.704328776;15.5368251818;5
2013-03-22;18:00:59;170;update;46.7026257285;15.5354123263;5
2013-03-22;18:01:01;170;update;46.7016331435;15.534935591;5
2013-03-22;18:01:01;170;update;46.7003033769;15.5348773653;5
2013-03-22;18:01:02;170;update;46.6990705075;15.5345064615;5
2013-03-22;18:01:07;170;update;46.7034108045;15.5364640435;5
2013-03-22;18:01:07;170;update;46.6970808456;15.534013951;5
2013-03-22;18:01:08;170;update;46.6963592672;15.5334989499;5
2013-03-22;18:01:12;170;update;46.6980189879;15.5343083036;5
2013-03-22;18:01:13;170;update;46.6953138396;15.5332212028;5
2013-03-22;18:01:18;170;update;46.6943891262;15.532023384;5
2013-03-22;18:01:25;170;update;46.6935321127;15.531728815;5
2013-03-22;18:01:32;170;update;46.693103767;15.5320395497;5
2013-03-22;18:01:35;170;update;46.6928512686;15.5327938682;5
2013-03-22;18:01:41;170;update;46.692556103;15.5338272976;5
2013-03-22;18:01:45;170;update;46.6922421715;15.5349518675;5
2013-03-22;18:01:53;170;update;46.691726252;15.5355452154;5
2013-03-22;18:01:57;170;update;46.691866828;15.5358141201;5
2013-03-22;18:02:03;170;update;46.6925390456;15.5354372584;5
2013-03-22;18:02:23;170;update;46.6928476462;15.5351119452;5
2013-03-22;18:02:39;170;update;46.6927339058;15.5351907238;5
2013-03-22;18:02:42;170;update;46.6924311397;15.5354791294;5
2013-03-22;18:02:43;170;update;46.6920497594;15.5357812485;5
2013-03-22;18:02:48;170;update;46.691696613;15.5357213585;5
2013-03-22;18:02:55;170;update;46.6917950045;15.5352732326;5
2013-03-22;18:03:01;170;update;46.6921666493;15.5349009261;5
2013-03-22;18:03:07;170;update;46.6925558381;15.5341261137;5
2013-03-22;18:03:13;170;update;46.692740289;15.5334092327;5
2013-03-22;18:03:18;170;update;46.692859948;15.5326610376;5
2013-03-22;18:03:24;170;update;46.6931526372;15.531966827;5
2013-03-22;18:03:29;170;update;46.6933508041;15.531722061;5
2013-03-22;18:03:36;170;update;46.6939675652;15.5317777437;5
2013-03-22;18:03:42;170;update;46.6946455635;15.5321013276;5
2013-03-22;18:03:47;170;update;46.6953649134;15.533151379;5
2013-03-22;18:03:52;170;update;46.6960933047;15.5336432112;5
2013-03-22;18:04:00;170;update;46.6969949589;15.5338401876;5
2013-03-22;18:04:04;170;update;46.6978016434;15.5343847605;5
2013-03-22;18:04:10;170;update;46.6988762745;15.5344892986;5
2013-03-22;18:04:21;170;update;46.6999080691;15.5347574514;5
2013-03-22;18:04:23;170;update;46.7009302342;15.5349538294;5
2013-03-22;18:04:25;170;update;46.7020238979;15.535084473;5
2013-03-22;18:04:32;170;update;46.7029176241;15.5355673653;5
2013-03-22;18:04:35;170;update;46.7035302084;15.5363761315;5
2013-03-22;18:04:40;170;update;46.7042882754;15.5369303127;5
2013-03-22;18:04:46;170;update;46.7054044717;15.537214542;5
2013-03-22;18:04:52;170;update;46.706362731;15.5374806702;5
2013-03-22;18:04:58;170;update;46.7070380475;15.537983433;5
2013-03-22;18:05:04;170;update;46.7077477313;15.5387757551;5
2013-03-22;18:05:10;170;update;46.7085452533;15.5392465149;5
2013-03-22;18:05:15;170;update;46.7092677883;15.5393758504;5
2013-03-22;18:05:21;170;update;46.710151647;15.5399984007;5
2013-03-22;18:05:26;170;update;46.7108050056;15.5407358277;5
2013-03-22;18:05:32;170;update;46.7114358844;15.541471923;5
2013-03-22;18:05:37;170;update;46.7121429536;15.5420152417;5
2013-03-22;18:05:43;170;update;46.7129861997;15.5425350122;5
2013-03-22;18:05:47;170;update;46.7136871745;15.5429752449;5
2013-03-22;18:05:53;170;update;46.7143143274;15.5432403471;5
2013-03-22;18:06:02;170;update;46.7150254757;15.543377452;5
2013-03-22;18:06:03;170;update;46.7156422311;15.5434003029;5
2013-03-22;18:06:11;170;update;46.7164740487;15.5435760946;5
2013-03-22;18:06:14;170;update;46.7170293824;15.543892864;5
2013-03-22;18:06:21;170;update;46.7176481395;15.5444052532;5
2013-03-22;18:06:27;170;update;46.7182425377;15.5446410558;5
2013-03-22;18:06:34;170;update;46.718507713;15.5447989092;5
2013-03-22;18:06:38;170;update;46.7185608175;15.5453501307;5
2013-03-22;18:06:45;170;update;46.718620893;15.5464056385;5
2013-03-22;18:06:50;170;update;46.7187451185;15.5472712192;5
2013-03-22;18:06:54;170;update;46.718994797;15.5480049599;5
2013-03-22;18:07:00;170;update;46.7193418467;15.5486774804;5
2013-03-22;18:07:05;170;update;46.7197136423;15.549369588;5
2013-03-22;18:07:12;170;update;46.7200472248;15.5501438541;5
2013-03-22;18:07:15;170;update;46.7203136821;15.5508080176;5
2013-03-22;18:07:22;170;update;46.7204718697;15.5516358706;5
2013-03-22;18:07:28;170;update;46.7205678671;15.5525050515;5
2013-03-22;18:07:32;170;update;46.7205961527;15.553218268;5
2013-03-22;18:07:38;170;update;46.7205710023;15.5539125922;5
2013-03-22;18:07:44;170;update;46.7205758834;15.554498222;5
2013-03-22;18:07:49;170;update;46.720486674;15.5551343504;5
2013-03-22;18:07:55;170;update;46.7204056202;15.5555279343;5
2013-03-22;18:07:58;170;update;46.7205925118;15.5560082848;5
2013-03-22;18:08:04;170;update;46.7209283836;15.5567454815;5
2013-03-22;18:08:10;170;update;46.721308499;15.5575581763;5
2013-03-22;18:08:15;170;update;46.7216070717;15.5581887654;5
2013-03-22;18:08:20;170;update;46.7218443756;15.5588969179;5
2013-03-22;18:08:24;170;update;46.7218720609;15.559755964;5
2013-03-22;18:08:31;170;update;46.7216984241;15.560766749;5
2013-03-22;18:08:36;170;update;46.7216083698;15.56161252;5
2013-03-22;18:08:41;170;update;46.7216110443;15.5623856407;5
2013-03-22;18:08:46;170;update;46.7216282218;15.5634265537;5
2013-03-22;18:08:53;170;update;46.7216241075;15.5644879848;5
2013-03-22;18:08:57;170;update;46.721527666;15.5653944426;5
2013-03-22;18:09:02;170;update;46.7213181038;15.5662896814;5
2013-03-22;18:09:08;170;update;46.7211063265;15.5670721178;5
2013-03-22;18:09:16;170;update;46.7211985578;15.5672812546;5
2013-03-22;18:09:24;170;update;46.7213997645;15.5673987341;5
2013-03-22;18:25:31;170;update;46.7213117;15.5575534;5
2013-03-22;18:39:12;170;update;46.7213117;15.5575534;5
2013-03-22;18:49:11;170;update;46.7213117;15.5575534;5
2013-03-22;18:59:11;170;update;46.7209017;15.5551241;5
2013-03-22;19:09:11;170;update;46.7204915;15.5526949;5
2013-03-22;19:11:11;170;update;46.7209017;15.5551241;5
2013-03-22;19:21:12;170;update;46.7221047;15.5328346;5
2013-03-22;19:28:54;170;update;46.7212981;15.5427647;5
2013-03-22;19:31:13;170;update;46.7209017;15.5551241;5
2013-03-22;19:41:14;170;update;46.7213117;15.5575534;5
