date;time;notes;name;lat;lon;comment
2013-03-22;16:27:18;183;login;46.7293017;15.5918234;6
2013-03-22;16:27:38;183;update;46.7222328683;15.5884865417;6
2013-03-22;16:29:51;183;update;46.7293017;15.5918234;6
2013-03-22;16:30:06;183;update;46.7223500921;15.5880225568;6
2013-03-22;16:30:12;183;update;46.7224558608;15.5881724996;6
2013-03-22;16:30:24;183;update;46.7224375206;15.5883150661;6
2013-03-22;16:32:03;183;update;46.7224159845;15.5881033499;6
2013-03-22;16:32:43;183;update;46.7293017;15.5918234;6
2013-03-22;16:33:03;183;update;46.7231540651;15.5871728378;6
2013-03-22;16:33:10;183;update;46.7227109222;15.5879126986;6
2013-03-22;16:33:27;183;update;46.7226926259;15.5882607291;6
2013-03-22;16:33:39;183;update;46.7226529013;15.5883585632;6
2013-03-22;16:33:57;183;update;46.7225825149;15.5883157742;6
2013-03-22;16:34:10;183;update;46.7225825149;15.5883157742;5
2013-03-22;16:34:19;183;update;46.7225383302;15.5882309698;5
2013-03-22;16:34:39;183;update;46.7224554538;15.588275538;5
2013-03-22;16:34:49;183;update;46.7224434339;15.5883370659;5
2013-03-22;16:35:03;183;update;46.7224471943;15.5883395344;5
2013-03-22;16:35:16;183;update;46.7224339221;15.5882857554;5
2013-03-22;16:35:38;183;update;46.722447656;15.5882379259;5
2013-03-22;16:35:45;183;update;46.7224755499;15.5881764651;5
2013-03-22;16:36:11;183;update;46.7224636087;15.5882369885;5
2013-03-22;16:38:15;183;update;46.7225130793;15.5881779533;5
2013-03-22;16:38:58;183;update;46.7225097072;15.5882864941;5
2013-03-22;16:39:17;183;update;46.7225153389;15.5883059238;5
2013-03-22;16:40:11;183;update;46.7225327718;15.5882493554;5
2013-03-22;16:40:53;183;update;46.7225017385;15.5882051832;5
2013-03-22;16:41:25;183;update;46.7224405072;15.588221923;5
2013-03-22;16:41:42;183;update;46.7224768879;15.5881829597;5
2013-03-22;16:42:44;183;update;46.7224871922;15.5881476721;5
2013-03-22;16:43:40;183;update;46.7225052811;15.58820494;5
2013-03-22;16:44:06;183;update;46.7224966417;15.588161089;5
2013-03-22;16:45:47;183;update;46.7224436864;15.5881809719;5
2013-03-22;16:46:00;183;update;46.7224415606;15.5882174707;5
2013-03-22;16:46:24;183;update;46.7224965054;15.5881537332;5
2013-03-22;16:46:59;183;update;46.7225082608;15.5881623851;5
2013-03-22;16:47:42;183;update;46.7224775922;15.5881313409;5
2013-03-22;16:48:31;183;update;46.7225239238;15.5881605169;5
2013-03-22;16:49:23;183;update;46.7224967089;15.5881136885;5
2013-03-22;16:50:52;183;update;46.7224578903;15.5881409228;5
2013-03-22;16:51:02;183;update;46.7224500083;15.5881474799;5
2013-03-22;16:51:18;183;update;46.722443953;15.588218215;5
2013-03-22;16:51:29;183;update;46.7224599918;15.5881786052;5
2013-03-22;16:51:49;183;update;46.7224731648;15.5881300714;5
2013-03-22;16:52:09;183;update;46.7224816435;15.5881778331;5
2013-03-22;16:52:41;183;update;46.7225150144;15.588198637;5
2013-03-22;16:53:04;183;update;46.722519533;15.5882483557;5
2013-03-22;16:53:57;183;update;46.7225222794;15.5881763683;5
2013-03-22;16:54:39;183;update;46.722532376;15.5881109167;5
2013-03-22;16:54:47;183;update;46.7225446463;15.5880439085;5
2013-03-22;16:55:00;183;update;46.7225584404;15.5881425571;5
2013-03-22;16:55:14;183;update;46.7225564975;15.5881776471;5
2013-03-22;16:55:44;183;update;46.7225395052;15.5882331487;5
2013-03-22;16:55:57;183;update;46.7225401966;15.5882029116;5
2013-03-22;16:56:30;183;update;46.7225014202;15.5881807658;5
2013-03-22;16:56:49;183;update;46.7224683939;15.5882019561;5
2013-03-22;16:57:35;183;update;46.72251859;15.5881771667;5
2013-03-22;16:57:52;183;update;46.7225285876;15.5881890425;5
2013-03-22;16:58:23;183;update;46.722550236;15.5882528499;5
2013-03-22;16:58:43;183;update;46.7225102823;15.5882096755;5
2013-03-22;16:58:49;183;update;46.7225143001;15.5881336942;5
2013-03-22;16:59:02;183;update;46.7225006288;15.5880740753;5
2013-03-22;16:59:29;183;update;46.7224798858;15.5881258082;5
2013-03-22;17:00:01;183;update;46.7224734239;15.5882502184;5
2013-03-22;17:00:24;183;update;46.7225043412;15.5882538735;5
2013-03-22;17:00:55;183;update;46.7225442721;15.5882475576;5
2013-03-22;17:01:27;183;update;46.7225038271;15.5882680753;5
2013-03-22;17:01:34;183;update;46.7224678746;15.588233914;5
2013-03-22;17:01:45;183;update;46.7224671254;15.5881751321;5
2013-03-22;17:03:24;183;update;46.7224888998;15.5881414371;5
2013-03-22;17:03:50;183;update;46.7225190184;15.5881721862;5
2013-03-22;17:03:59;183;update;46.722534809;15.5882283984;5
2013-03-22;17:04:48;183;update;46.7225478726;15.5881821539;5
2013-03-22;17:05:13;183;update;46.7225388244;15.5881043314;5
2013-03-22;17:06:30;183;update;46.7225113924;15.5881255182;5
2013-03-22;17:07:21;183;update;46.7225450853;15.5880796029;5
2013-03-22;17:07:50;183;update;46.7225301444;15.5881447011;5
2013-03-22;17:08:02;183;update;46.7224828457;15.5881868031;5
2013-03-22;17:08:16;183;update;46.7224783317;15.5882396932;5
2013-03-22;17:08:38;183;update;46.7225135583;15.5882174337;5
2013-03-22;17:09:00;183;update;46.722503493;15.5881700687;5
2013-03-22;17:12:33;183;update;46.7225251405;15.5882050125;5
2013-03-22;17:12:48;183;update;46.7225342075;15.5881547088;5
2013-03-22;17:13:36;183;update;46.7224800296;15.5881779109;5
2013-03-22;17:13:43;183;update;46.7224876951;15.5882544456;5
2013-03-22;17:14:25;183;update;46.7225024295;15.5881946994;5
2013-03-22;17:14:39;183;update;46.7225602413;15.5882115048;5
2013-03-22;17:15:05;183;update;46.7225028323;15.5882678661;5
2013-03-22;17:15:57;183;update;46.7224832445;15.5882215059;5
2013-03-22;17:17:31;183;update;46.7225406818;15.5882022215;5
2013-03-22;17:17:48;183;update;46.7225285301;15.5881783543;5
2013-03-22;17:18:11;183;update;46.722508523;15.5881379454;5
2013-03-22;17:18:25;183;update;46.7224670497;15.5880999745;5
2013-03-22;17:18:46;183;update;46.7224500736;15.5882161905;5
2013-03-22;17:19:00;183;update;46.7224877734;15.588265946;5
2013-03-22;17:19:53;183;update;46.7224756758;15.5882026928;5
2013-03-22;17:21:09;183;update;46.7225151324;15.5881622138;5
2013-03-22;17:21:29;183;update;46.7224921319;15.5882567125;5
2013-03-22;17:22:03;183;update;46.7224184319;15.5882930041;5
2013-03-22;17:22:28;183;update;46.7224329456;15.5881896506;5
2013-03-22;17:22:46;183;update;46.7225464442;15.5880748502;5
2013-03-22;17:23:12;183;update;46.7225331853;15.5882039093;5
2013-03-22;17:23:58;183;update;46.7224485526;15.5882422271;5
2013-03-22;17:24:07;183;update;46.7224139658;15.5882441702;5
2013-03-22;17:24:53;183;update;46.7224237318;15.5882384494;5
2013-03-22;17:25:46;183;update;46.7224556431;15.5883191231;5
2013-03-22;17:26:10;183;update;46.7225099723;15.5882592323;5
2013-03-22;17:26:23;183;update;46.7225319001;15.588166986;5
2013-03-22;17:26:32;183;update;46.7226045528;15.5882113766;5
2013-03-22;17:26:48;183;update;46.7225594824;15.5882017619;5
2013-03-22;17:27:00;183;update;46.7225374534;15.5881488632;5
2013-03-22;17:27:21;183;update;46.7225002858;15.5881161044;5
2013-03-22;17:31:33;183;update;46.7225636273;15.5881273944;5
2013-03-22;17:32:33;183;update;46.7225180464;15.5881571576;5
2013-03-22;17:32:48;183;update;46.7224798652;15.5881949876;5
2013-03-22;17:33:33;183;update;46.7225393171;15.5882117965;5
2013-03-22;17:33:44;183;update;46.722584016;15.5882622559;5
2013-03-22;17:34:33;183;update;46.7225660042;15.5882019459;5
2013-03-22;17:34:53;183;update;46.7225219923;15.5881593616;5
2013-03-22;17:35:04;183;update;46.7225606685;15.5881248951;5
2013-03-22;17:35:18;183;update;46.7225324668;15.5882097903;5
2013-03-22;17:35:49;183;update;46.722477238;15.5881923346;5
2013-03-22;17:36:45;183;update;46.7225208479;15.5881543775;5
2013-03-22;17:37:33;183;update;46.7225281462;15.5882207848;5
2013-03-22;17:38:03;183;update;46.7225590369;15.5882996989;5
2013-03-22;17:38:09;183;update;46.7225884556;15.588344922;5
2013-03-22;17:38:27;183;update;46.7225652786;15.5882957061;5
2013-03-22;17:38:40;183;update;46.7225554247;15.5882281993;5
2013-03-22;17:39:08;183;update;46.7225399604;15.5882565693;5
2013-03-22;17:39:18;183;update;46.7225733422;15.5882874955;5
2013-03-22;17:39:42;183;update;46.7225346654;15.5882526876;5
2013-03-22;17:39:50;183;update;46.7225011416;15.5882072601;5
2013-03-22;17:40:04;183;update;46.7224505255;15.5881806863;5
2013-03-22;17:41:17;183;update;46.7224810851;15.5882240704;5
2013-03-22;17:42:50;183;update;46.7225353824;15.5882104878;5
2013-03-22;17:43:33;183;update;46.7225815473;15.5881826206;5
2013-03-22;17:45:03;183;update;46.7225370042;15.5882461358;5
2013-03-22;17:45:13;183;update;46.7224627761;15.5882112357;5
2013-03-22;17:45:23;183;update;46.7224818524;15.5881967246;5
2013-03-22;17:46:07;183;update;46.7225072506;15.5881899013;5
2013-03-22;17:48:03;183;update;46.7224241721;15.5881769765;5
2013-03-22;17:48:41;183;update;46.7224608814;15.5881405294;5
2013-03-22;17:49:04;183;update;46.7224980799;15.5879947228;5
2013-03-22;17:49:16;183;update;46.7225147453;15.5881340701;5
2013-03-22;17:49:28;183;update;46.7225116253;15.5881486249;5
2013-03-22;17:50:02;183;update;46.7224692468;15.5881226967;5
2013-03-22;17:50:46;183;update;46.7225291168;15.5881390334;5
2013-03-22;17:50:53;183;update;46.7225691994;15.5881793569;5
2013-03-22;17:51:59;183;update;46.722574011;15.5882046833;5
2013-03-22;17:52:48;183;update;46.7225377696;15.5881823351;5
2013-03-22;17:53:19;183;update;46.7225117153;15.5882193729;5
2013-03-22;17:53:35;183;update;46.7224199516;15.5881806394;5
2013-03-22;17:53:40;183;update;46.7224191368;15.5881594914;5
2013-03-22;17:54:35;183;update;46.7224737345;15.5881392942;5
2013-03-22;17:55:00;183;update;46.7225275248;15.5881201318;5
2013-03-22;17:55:05;183;update;46.7225442884;15.5881119677;5
2013-03-22;17:55:25;183;update;46.7225045338;15.5880890804;5
2013-03-22;17:55:44;183;update;46.7225178409;15.5881323843;5
2013-03-22;17:55:49;183;update;46.7225171748;15.5881372087;5
2013-03-22;17:56:19;183;update;46.7225351881;15.5881915256;5
2013-03-22;17:56:37;183;update;46.7225457616;15.5881472182;5
2013-03-22;17:57:27;183;update;46.7225943977;15.5881149723;5
2013-03-22;17:57:56;183;update;46.7226453657;15.5881732246;5
2013-03-22;17:58:38;183;update;46.7225960093;15.5881964907;5
2013-03-22;17:59:48;183;update;46.7225592222;15.588158739;5
2013-03-22;18:00:04;183;update;46.7225464425;15.5882015286;5
2013-03-22;18:00:34;183;update;46.7225120873;15.588226209;5
2013-03-22;18:01:17;183;update;46.7225370835;15.5881753693;5
2013-03-22;18:01:47;183;update;46.7225096756;15.5882384211;5
2013-03-22;18:02:43;183;update;46.7225406013;15.5881607342;5
2013-03-22;18:04:27;183;update;46.7224376997;15.5882721549;5
2013-03-22;18:04:35;183;update;46.7224837077;15.5883188894;5
2013-03-22;18:05:02;183;update;46.7224636855;15.5882280452;5
2013-03-22;18:05:27;183;update;46.7224304967;15.588150202;5
2013-03-22;18:05:44;183;update;46.7224329744;15.5880444842;5
2013-03-22;18:06:21;183;update;46.7224753484;15.5881107239;5
2013-03-22;18:07:21;183;update;46.7225390979;15.5881658051;5
2013-03-22;18:09:05;183;update;46.7224860585;15.5882247969;5
2013-03-22;18:09:49;183;update;46.722449035;15.5881487143;5
2013-03-22;18:16:07;183;update;46.7232223373;15.5880309868;5
2013-03-22;18:16:17;183;update;46.723194666;15.5880184948;5
2013-03-22;18:16:23;183;update;46.7231696514;15.5880230631;5
2013-03-22;18:16:31;183;update;46.7229723438;15.5880850786;5
2013-03-22;18:16:55;183;update;46.7228208258;15.5881482572;5
2013-03-22;18:17:11;183;update;46.722722891;15.5882035916;5
2013-03-22;18:18:16;183;update;46.7226215954;15.5882486357;5
2013-03-22;18:18:25;183;update;46.7225616162;15.5883136794;5
2013-03-22;18:19:23;183;update;46.722530312;15.5882347851;5
2013-03-22;18:19:34;183;update;46.7225006439;15.5882278572;5
2013-03-22;18:20:55;183;update;46.7224892248;15.5881612974;5
2013-03-22;18:22:19;183;update;46.7224610647;15.5882444421;5
2013-03-22;18:23:06;183;update;46.7225279365;15.5883020712;5
2013-03-22;18:23:54;183;update;46.7226303712;15.5882936995;5
2013-03-22;18:24:20;183;update;46.7226138216;15.5881631941;5
2013-03-22;18:24:30;183;update;46.7225886333;15.5881270314;5
2013-03-22;18:24:47;183;update;46.7224751147;15.5881605121;5
2013-03-22;18:25:07;183;update;46.7224812881;15.5882594589;5
2013-03-22;18:35:08;183;update;46.7220591;15.5820824;5
2013-03-22;18:37:43;183;update;46.7223355758;15.588211074;5
2013-03-22;18:38:12;183;update;46.7224354422;15.5881211702;5
2013-03-22;18:38:27;183;update;46.7224853403;15.5880639858;5
2013-03-22;18:38:35;183;update;46.7224877049;15.5880751688;5
2013-03-22;18:38:53;183;update;46.7225726014;15.5878177577;5
2013-03-22;18:39:04;183;update;46.7227972537;15.5877360886;5
2013-03-22;18:39:14;183;update;46.7228499925;15.5878083171;5
2013-03-22;18:39:33;183;update;46.722825391;15.5880413321;5
2013-03-22;18:39:42;183;update;46.7227617077;15.5881210934;5
2013-03-22;18:40:03;183;update;46.7226545551;15.5881056847;5
2013-03-22;18:40:24;183;update;46.7225766715;15.5881368787;5
2013-03-22;18:41:01;183;update;46.7225451861;15.5882225333;5
2013-03-22;18:41:24;183;update;46.7225641981;15.5881332804;5
2013-03-22;18:41:38;183;update;46.7225113534;15.5881955456;5
2013-03-22;18:42:16;183;update;46.722536503;15.5881681516;5
2013-03-22;18:43:26;183;update;46.7224806146;15.5882301712;5
2013-03-22;18:43:46;183;update;46.7225683638;15.5882511609;5
2013-03-22;18:44:09;183;update;46.7225552415;15.5881505007;5
2013-03-22;18:45:10;183;update;46.7226554698;15.5881998184;5
2013-03-22;18:45:31;183;update;46.7226521377;15.5881753219;5
2013-03-22;18:46:18;183;update;46.7225632191;15.5881526838;5
2013-03-22;18:46:31;183;update;46.7225026784;15.5882023404;5
2013-03-22;18:47:52;183;update;46.7225369854;15.5882323259;5
2013-03-22;18:49:01;183;update;46.7226151379;15.5882623525;5
2013-03-22;18:49:13;183;update;46.722580405;15.5882523904;5
2013-03-22;18:49:20;183;update;46.7225377571;15.5882830022;5
2013-03-22;18:49:26;183;update;46.7225377571;15.5882830022;6
2013-03-22;18:49:41;183;update;46.7225172468;15.5882311074;6
2013-03-22;18:51:03;183;update;46.7225299486;15.5882010528;6
2013-03-22;18:51:50;183;update;46.7222890254;15.5881263914;6
2013-03-22;18:51:57;183;update;46.7223897661;15.5881940877;6
2013-03-22;18:52:11;183;update;46.7224181596;15.5881233557;6
2013-03-22;18:52:18;183;update;46.7224690592;15.5880587088;6
2013-03-22;18:52:44;183;update;46.7224994601;15.5880375075;6
2013-03-22;18:53:11;183;update;46.722478853;15.5879824068;6
2013-03-22;18:53:17;183;update;46.7224793762;15.587974871;6
2013-03-22;18:53:22;183;update;46.7225340772;15.5879167499;6
2013-03-22;18:53:28;183;update;46.7224440495;15.5876930006;6
2013-03-22;18:53:34;183;update;46.7224453203;15.5874891931;6
2013-03-22;18:53:40;183;update;46.7226794575;15.5871444548;6
2013-03-22;18:53:44;183;update;46.7228595432;15.5868438758;6
2013-03-22;18:53:50;183;update;46.7228200645;15.5865405117;6
2013-03-22;18:53:56;183;update;46.7223988208;15.5864472705;6
2013-03-22;18:54:01;183;update;46.7219936049;15.5863586694;6
2013-03-22;18:54:06;183;update;46.7214704657;15.586281277;6
2013-03-22;18:54:12;183;update;46.7207726848;15.5858626187;6
2013-03-22;18:54:17;183;update;46.7202621279;15.5853293486;6
2013-03-22;18:54:22;183;update;46.7198022796;15.584647936;6
2013-03-22;18:54:27;183;update;46.7193970668;15.5838724134;6
2013-03-22;18:54:33;183;update;46.7188993672;15.5829507764;6
2013-03-22;18:54:38;183;update;46.7188875229;15.5819468701;6
2013-03-22;18:54:44;183;update;46.7191226463;15.580617483;6
2013-03-22;18:54:50;183;update;46.7192055963;15.5795168485;6
2013-03-22;18:54:55;183;update;46.7196307162;15.5787876108;6
2013-03-22;18:55:00;183;update;46.7200919508;15.5778395311;6
2013-03-22;18:55:06;183;update;46.7201284528;15.5764824185;6
2013-03-22;18:55:11;183;update;46.7201116422;15.5752334609;6
2013-03-22;18:55:17;183;update;46.720231605;15.5737345629;6
2013-03-22;18:55:22;183;update;46.7203685105;15.5725096571;6
2013-03-22;18:55:28;183;update;46.7203227499;15.5710887206;6
2013-03-22;18:55:33;183;update;46.7204133088;15.5698916752;6
2013-03-22;18:55:39;183;update;46.7207643378;15.5683933384;6
2013-03-22;18:55:44;183;update;46.7210661894;15.5671827366;6
2013-03-22;18:55:49;183;update;46.7213500974;15.5660267256;6
2013-03-22;18:55:55;183;update;46.7216447762;15.5647403886;6
