date;time;notes;name;lat;lon;comment
2013-03-24;15:47:49;170;login;46.7204931;15.552689;5
2013-03-24;15:48:01;170;update;46.719109668;15.5528977133;5
2013-03-24;15:48:17;170;update;46.7190352446;15.552643724;5
2013-03-24;15:48:44;170;update;46.7190352446;15.552643724;5
2013-03-24;15:49:24;170;update;46.7189695006;15.5526358539;5
2013-03-24;15:54:13;170;update;46.7189961845;15.5526555068;5
2013-03-24;16:03:53;170;update;46.7189451983;15.5526424715;5
2013-03-24;16:03:58;170;update;46.7189057962;15.5526209504;5
2013-03-24;16:05:56;170;update;46.7188792886;15.55264846;5
2013-03-24;16:06:06;170;update;46.7188655141;15.5525985383;5
2013-03-24;16:06:12;170;update;46.7188490921;15.5525578614;5
2013-03-24;16:06:21;170;update;46.7188663478;15.5525965722;5
2013-03-24;16:06:29;170;update;46.7188870803;15.552631259;5
2013-03-24;16:07:17;170;update;46.7188277144;15.552648299;5
2013-03-24;16:07:29;170;update;46.7187761209;15.5526445839;5
2013-03-24;16:10:02;170;update;46.7186959195;15.55261346;5
2013-03-24;16:10:09;170;update;46.7186958712;15.552613464;5
2013-03-24;16:10:17;170;update;46.7186958712;15.552613464;5
2013-03-24;16:13:09;170;update;46.7187406684;15.5525864563;5
2013-03-24;16:13:44;170;update;46.7187920611;15.552567006;5
2013-03-24;16:14:19;170;update;46.7188431021;15.552589393;5
2013-03-24;16:15:02;170;update;46.7188855228;15.552620343;5
2013-03-24;16:15:58;170;update;46.7189051842;15.5526212648;5
2013-03-24;16:16:16;170;update;46.7189831582;15.5526239979;5
2013-03-24;16:16:34;170;update;46.7190394623;15.5527010931;5
2013-03-24;16:16:59;170;update;46.718965057;15.552701668;5
2013-03-24;16:17:17;170;update;46.7189559544;15.5527261268;5
2013-03-24;16:21:53;170;update;46.7189285581;15.5526074333;5
2013-03-24;16:22:00;170;update;46.7189394698;15.5525582413;5
2013-03-24;16:22:10;170;update;46.7189763867;15.5525386352;5
2013-03-24;16:22:27;170;update;46.7189983957;15.5525036993;5
2013-03-24;16:22:41;170;update;46.7189525442;15.5525529021;5
2013-03-24;16:22:55;170;update;46.7189054985;15.5526694234;5
2013-03-24;16:23:35;170;update;46.7189522966;15.5525963374;5
2013-03-24;16:23:48;170;update;46.718911225;15.5525657709;5
2013-03-24;16:24:14;170;update;46.7189413321;15.5524834616;5
2013-03-24;16:24:26;170;update;46.718920719;15.5523955689;5
2013-03-24;16:24:43;170;update;46.7189613127;15.5524126779;5
2013-03-24;16:24:52;170;update;46.7189667642;15.5524631358;5
2013-03-24;16:25:03;170;update;46.7189460159;15.5525255416;5
2013-03-24;16:25:11;170;update;46.718916883;15.5525810479;5
2013-03-24;16:25:20;170;update;46.7188879804;15.5526342406;5
2013-03-24;16:27:45;170;update;46.7188823126;15.5527767016;5
2013-03-24;16:27:51;170;update;46.7188780008;15.5528687208;5
2013-03-24;16:28:02;170;update;46.7188778396;15.5529021387;5
2013-03-24;16:28:52;170;update;46.7189292473;15.5529589652;5
2013-03-24;16:29:28;170;update;46.7188739127;15.5529916266;5
2013-03-24;16:30:16;170;update;46.7188739117;15.5529916282;5
2013-03-24;16:31:25;170;update;46.7188754347;15.5528575441;5
2013-03-24;16:32:12;170;update;46.7188779779;15.5528188795;5
2013-03-24;16:32:53;170;update;46.7189216962;15.5527703931;5
2013-03-24;16:33:19;170;update;46.7189564651;15.5526875319;5
2013-03-24;16:33:30;170;update;46.7189895925;15.5526561902;5
2013-03-24;16:34:02;170;update;46.7189534404;15.5525274306;5
2013-03-24;16:34:28;170;update;46.7189757397;15.5526229391;5
2013-03-24;16:35:02;170;update;46.7189989836;15.5526395593;5
2013-03-24;16:35:58;170;update;46.7190035201;15.5525452922;5
2013-03-24;16:38:48;170;update;46.7189763974;15.5526638325;5
2013-03-24;16:39:18;170;update;46.7189289255;15.5526186199;5
2013-03-24;16:40:01;170;update;46.7188740631;15.5525755893;5
2013-03-24;16:40:29;170;update;46.7188074668;15.5524889914;5
2013-03-24;16:42:08;170;update;46.7187362441;15.5525158199;5
2013-03-24;16:42:43;170;update;46.7187362441;15.5525158199;5
2013-03-24;16:43:29;170;update;46.718763442;15.5526070173;5
2013-03-24;16:43:39;170;update;46.7188081945;15.5526620902;5
2013-03-24;16:45:06;170;update;46.7188716135;15.5526016938;5
2013-03-24;16:45:35;170;update;46.7188925551;15.5525964399;5
2013-03-24;16:46:26;170;update;46.718964755;15.5525535067;5
2013-03-24;16:46:33;170;update;46.7189431733;15.5524276451;5
2013-03-24;16:46:39;170;update;46.7191012328;15.5521843289;5
2013-03-24;16:46:44;170;update;46.7192310866;15.5523787824;5
2013-03-24;16:46:49;170;update;46.7194421805;15.5523880487;5
2013-03-24;16:46:54;170;update;46.71985338;15.5522480343;5
2013-03-24;16:47:00;170;update;46.7202943064;15.5521625322;5
2013-03-24;16:47:24;170;update;46.7203367423;15.5520630771;5
2013-03-24;16:47:33;170;update;46.7204966679;15.5519046004;5
2013-03-24;16:47:39;170;update;46.7204708357;15.5514895448;5
2013-03-24;16:47:45;170;update;46.7203363549;15.5507605523;5
2013-03-24;16:47:50;170;update;46.7201334698;15.550187232;5
2013-03-24;16:47:56;170;update;46.719882138;15.5496053837;5
2013-03-24;16:48:01;170;update;46.7197304812;15.5494791535;5
2013-03-24;16:48:06;170;update;46.7194596278;15.5496434887;5
2013-03-24;16:51:26;170;update;46.7134153;15.5094455;5
2013-03-24;16:51:28;170;update;46.7169542;15.5310672;5
2013-03-24;16:51:36;170;update;46.7195058874;15.5504267378;5
2013-03-24;16:51:48;170;update;46.7196264451;15.5502322206;5
2013-03-24;16:52:26;170;update;46.7196917256;15.5502896498;5
2013-03-24;16:53:44;170;update;46.7197787266;15.5502117658;5
2013-03-24;16:54:11;170;update;46.7200224702;15.5499450735;5
2013-03-24;16:55:05;170;update;46.7213448373;15.5451779293;5
2013-03-24;16:55:45;170;update;46.722204777;15.5421088822;5
2013-03-24;16:56:25;170;update;46.7231875652;15.53860134;5
2013-03-24;16:58:09;170;update;46.7158528714;15.5469312391;5
2013-03-24;16:58:49;170;update;46.7158778492;15.5472417627;5
2013-03-24;17:00:30;170;update;46.7189874176;15.5498690448;5
2013-03-24;17:00:50;170;update;46.7189880948;15.5497830998;5
2013-03-24;17:01:01;170;update;46.7190095694;15.5497276257;5
2013-03-24;17:01:07;170;update;46.719004928;15.5497047078;5
2013-03-24;17:01:26;170;update;46.7190036189;15.5497133059;5
2013-03-24;17:01:53;170;update;46.719069859;15.5497929035;5
2013-03-24;17:02:00;170;update;46.7191670974;15.5498493113;5
2013-03-24;17:02:16;170;update;46.7192019474;15.549960318;5
2013-03-24;17:02:39;170;update;46.719263032;15.5500441532;5
2013-03-24;17:03:16;170;update;46.7194702627;15.5500346118;5
2013-03-24;17:03:29;170;update;46.7196351147;15.5500477235;5
2013-03-24;17:03:41;170;update;46.7196078655;15.5500532788;5
2013-03-24;17:03:50;170;update;46.7195184045;15.5500902624;5
2013-03-24;17:05:25;170;update;46.7194952554;15.5502132735;5
2013-03-24;17:05:43;170;update;46.7194080585;15.550073429;5
2013-03-24;17:06:30;170;update;46.7194029509;15.5500980272;5
2013-03-24;17:07:07;170;update;46.7195595489;15.5502327332;5
2013-03-24;17:07:31;170;update;46.7194552666;15.5501801552;5
