date;time;notes;name;lat;lon;comment
2013-03-19;16:37:41;179;login;46.6679899;15.4591277;5
2013-03-19;16:48:00;179;update;46.6679899;15.4591277;5
2013-03-19;16:58:01;179;update;46.6679899;15.4591277;5
2013-03-19;17:08:52;179;update;46.6679899;15.4591277;5
2013-03-19;17:18:52;179;update;46.6679899;15.4591277;5
2013-03-19;17:28:53;179;update;46.6679899;15.4591277;5
2013-03-19;17:36:59;179;update;46.6679074782;15.4669606411;5
2013-03-19;17:37:12;179;update;46.6678612251;15.46674678;5
2013-03-19;17:39:46;179;update;46.6678864686;15.4666958488;5
2013-03-19;17:39:52;179;update;46.6678107809;15.4665718868;5
2013-03-19;17:40:03;179;update;46.667690624;15.4665172057;5
2013-03-19;17:40:08;179;update;46.6676387894;15.4665378449;5
2013-03-19;17:40:13;179;update;46.6675451627;15.4667887881;5
2013-03-19;17:40:21;179;update;46.6673855231;15.4674791505;5
2013-03-19;17:40:27;179;update;46.6673603145;15.4680154419;5
2013-03-19;17:40:33;179;update;46.6675225559;15.4682661098;5
2013-03-19;17:40:44;179;update;46.667560991;15.4683129207;5
2013-03-19;17:40:52;179;update;46.667560991;15.4683129207;5
2013-03-19;17:43:34;179;update;46.6675205564;15.4682252125;5
2013-03-19;17:43:40;179;update;46.6674485765;15.4681718541;5
2013-03-19;17:43:45;179;update;46.6673606293;15.4677968033;5
2013-03-19;17:43:51;179;update;46.6674891706;15.4670171386;5
2013-03-19;17:43:57;179;update;46.6677094997;15.4661096163;5
2013-03-19;17:44:02;179;update;46.6679068425;15.465478044;5
2013-03-19;17:44:08;179;update;46.6681700438;15.4646123534;5
2013-03-19;17:44:13;179;update;46.6683270019;15.4635224752;5
2013-03-19;17:44:19;179;update;46.6683424998;15.4622532352;5
2013-03-19;17:44:24;179;update;46.6682927147;15.4611558222;5
2013-03-19;17:44:29;179;update;46.6681546307;15.4600228788;5
2013-03-19;17:44:34;179;update;46.6678891071;15.4589229279;5
2013-03-19;17:44:40;179;update;46.6677578821;15.4576386946;5
2013-03-19;17:44:46;179;update;46.6677939679;15.4563031335;5
