date;time;notes;name;lat;lon;comment
2013-03-23;17:21:36;183;login;46.7292991;15.5918306;5
2013-03-23;17:22:01;183;update;46.7224155597;15.5890415561;5
2013-03-23;17:22:10;183;update;46.7225855286;15.5879975316;5
2013-03-23;17:22:47;183;update;46.7225793064;15.5880409438;5
2013-03-23;17:23:31;183;update;46.7224491446;15.5883030547;5
2013-03-23;17:24:00;183;update;46.7224721741;15.5882503799;5
2013-03-23;17:24:17;183;update;46.7224600928;15.5882138184;5
2013-03-23;17:24:39;183;update;46.7224847881;15.5881665137;5
2013-03-23;17:25:01;183;update;46.7224840825;15.5882276966;5
2013-03-23;17:25:36;183;update;46.7225183047;15.5881857337;5
2013-03-23;17:26:06;183;update;46.7225115934;15.5881969108;5
2013-03-23;17:26:53;183;update;46.7224761936;15.5881741637;5
2013-03-23;17:27:31;183;update;46.7224770049;15.5882319632;5
2013-03-23;17:28:13;183;update;46.7224884893;15.5882932139;5
2013-03-23;17:28:52;183;update;46.7224289795;15.5881414776;5
2013-03-23;17:29:00;183;update;46.7223840301;15.5881521232;5
2013-03-23;17:29:10;183;update;46.7224040278;15.5881771528;5
2013-03-23;17:29:21;183;update;46.7224703704;15.5881190423;5
2013-03-23;17:29:54;183;update;46.7224864583;15.5880089339;5
2013-03-23;17:30:02;183;update;46.7225464285;15.5879906939;5
2013-03-23;17:30:08;183;update;46.7224953088;15.5877441108;5
2013-03-23;17:30:32;183;update;46.7220787;15.5820946;6
2013-03-23;17:30:37;183;update;46.7212980179;15.5895643203;6
2013-03-23;17:30:43;183;update;46.7209776347;15.5901684268;6
2013-03-23;17:30:48;183;update;46.7206523475;15.5907710694;6
2013-03-23;17:30:54;183;update;46.7203295195;15.5913825344;6
2013-03-23;17:30:59;183;update;46.7201540073;15.5918335068;6
2013-03-23;17:31:07;183;update;46.7204099002;15.5923671583;6
2013-03-23;17:31:11;183;update;46.720796302;15.5929998683;6
2013-03-23;17:31:17;183;update;46.7211719892;15.5936653527;6
2013-03-23;17:31:22;183;update;46.7214555562;15.5942384892;6
2013-03-23;17:31:28;183;update;46.7215802769;15.5949189004;6
2013-03-23;17:31:33;183;update;46.7215336908;15.5954069923;6
2013-03-23;17:31:38;183;update;46.7218146782;15.5952957648;6
2013-03-23;17:31:44;183;update;46.7220801791;15.5946403983;6
2013-03-23;17:31:50;183;update;46.7223535883;15.594021759;6
2013-03-23;17:31:55;183;update;46.7226393829;15.5936224264;6
2013-03-23;17:32:01;183;update;46.7228588689;15.5930443857;6
2013-03-23;17:32:06;183;update;46.7229040659;15.5925674106;6
2013-03-23;17:32:32;183;update;46.722817945;15.5923700258;6
2013-03-23;17:32:37;183;update;46.7226765715;15.5925890257;6
2013-03-23;17:32:42;183;update;46.7225405984;15.5931938079;6
2013-03-23;17:32:48;183;update;46.7225001277;15.5938609602;6
2013-03-23;17:32:54;183;update;46.722101742;15.5944554956;6
2013-03-23;17:33:00;183;update;46.7217580781;15.5951668418;6
2013-03-23;17:33:06;183;update;46.7214734352;15.5953189724;6
2013-03-23;17:33:11;183;update;46.7214757118;15.594730941;6
2013-03-23;17:33:17;183;update;46.7214045329;15.5939866699;6
2013-03-23;17:33:23;183;update;46.7209613705;15.5930879231;6
2013-03-23;17:33:28;183;update;46.7205881781;15.5924013194;6
2013-03-23;17:33:34;183;update;46.7202545419;15.5918477264;6
2013-03-23;17:33:40;183;update;46.7202767002;15.591405587;6
2013-03-23;17:33:45;183;update;46.7206375836;15.5907710865;6
2013-03-23;17:33:51;183;update;46.721133501;15.5898504872;6
2013-03-23;17:33:56;183;update;46.721567349;15.5890628984;6
2013-03-23;17:34:01;183;update;46.7219844044;15.588314423;6
2013-03-23;17:34:07;183;update;46.7224006429;15.5875614767;6
2013-03-23;17:34:13;183;update;46.7227765112;15.586917813;6
2013-03-23;17:34:19;183;update;46.7228849193;15.5865788091;6
2013-03-23;17:34:25;183;update;46.7224237755;15.5864684702;6
2013-03-23;17:34:34;183;update;46.7219935264;15.5863795572;6
2013-03-23;17:34:37;183;update;46.7213220272;15.5862625643;6
2013-03-23;17:34:43;183;update;46.7207032389;15.5858080304;6
2013-03-23;17:34:49;183;update;46.720166574;15.5852104946;6
2013-03-23;17:34:54;183;update;46.7196185219;15.5843088166;6
2013-03-23;17:35:00;183;update;46.7190511452;15.5833334257;6
2013-03-23;17:35:07;183;update;46.7188140281;15.5820900192;6
2013-03-23;17:35:11;183;update;46.719053381;15.5809575666;6
2013-03-23;17:35:17;183;update;46.7191338812;15.5796193477;6
2013-03-23;17:35:22;183;update;46.7196148484;15.5787612814;6
2013-03-23;17:35:29;183;update;46.7201536429;15.5775579503;6
2013-03-23;17:35:33;183;update;46.7201264265;15.5762794578;6
2013-03-23;17:35:39;183;update;46.7201449712;15.5746196525;6
2013-03-23;17:35:44;183;update;46.7202769109;15.5732476803;6
2013-03-23;17:35:50;183;update;46.7203591157;15.5719624736;6
2013-03-23;17:35:55;183;update;46.7202771249;15.5704239421;6
2013-03-23;17:36:00;183;update;46.720513729;15.5691798923;6
2013-03-23;17:36:05;183;update;46.7208284329;15.5679820571;6
2013-03-23;17:36:11;183;update;46.7211402075;15.5667785439;6
2013-03-23;17:36:18;183;update;46.721364993;15.5658384352;6
2013-03-23;17:36:22;183;update;46.7215454624;15.5651017343;6
2013-03-23;17:36:29;183;update;46.7216709445;15.5643322212;6
2013-03-23;17:36:33;183;update;46.7216863324;15.5637945969;6
2013-03-23;17:36:39;183;update;46.7216853723;15.5631636866;6
2013-03-23;17:36:44;183;update;46.7216600787;15.562582742;6
2013-03-23;17:36:50;183;update;46.7216470151;15.5618981258;6
2013-03-23;17:36:56;183;update;46.7216356352;15.5611943325;6
2013-03-23;17:37:01;183;update;46.7216449451;15.5604952451;6
2013-03-23;17:37:07;183;update;46.7217804984;15.5596102115;6
2013-03-23;17:37:13;183;update;46.7218543966;15.5586755246;6
2013-03-23;17:37:19;183;update;46.7215280884;15.5577482383;6
2013-03-23;17:37:24;183;update;46.7212287955;15.5571381024;6
2013-03-23;17:37:29;183;update;46.7209533962;15.5566504102;6
2013-03-23;17:37:34;183;update;46.7207194343;15.5561282232;6
2013-03-23;17:37:40;183;update;46.7204368728;15.5555004339;6
2013-03-23;17:37:46;183;update;46.7204582397;15.5548148741;6
2013-03-23;17:37:51;183;update;46.7205839579;15.5542411897;6
2013-03-23;17:37:57;183;update;46.7203906721;15.5539388491;6
2013-03-23;17:38:03;183;update;46.7197788606;15.554019295;6
2013-03-23;17:38:08;183;update;46.7191553083;15.5540818344;6
2013-03-23;17:38:14;183;update;46.718575698;15.5539835884;6
2013-03-23;17:38:21;183;update;46.7184604627;15.5537960522;6
2013-03-23;17:38:36;183;update;46.7185084529;15.5537882545;6
2013-03-23;17:39:35;183;update;46.7184539907;15.5539025957;6
2013-03-23;17:40:45;183;update;46.7213179;15.5575553;5
2013-03-23;17:40:58;183;update;46.7185322955;15.5539454237;5
2013-03-23;17:41:03;183;update;46.7187900185;15.5541353316;5
2013-03-23;17:41:09;183;update;46.7193813634;15.5542276526;5
2013-03-23;17:41:15;183;update;46.7200334829;15.5541045024;5
2013-03-23;17:41:20;183;update;46.7203512838;15.5540378515;5
2013-03-23;17:41:27;183;update;46.7205121873;15.5540866932;5
2013-03-23;17:41:32;183;update;46.7205209294;15.5544153307;5
2013-03-23;17:41:38;183;update;46.7204022647;15.5550433392;5
2013-03-23;17:41:43;183;update;46.7203149534;15.555539344;5
2013-03-23;17:41:49;183;update;46.7205446279;15.5561567414;5
2013-03-23;17:41:54;183;update;46.7207961745;15.5566925781;5
2013-03-23;17:42:00;183;update;46.7211274005;15.5573857408;5
2013-03-23;17:42:06;183;update;46.7214639104;15.5580952291;5
2013-03-23;17:42:11;183;update;46.7217096449;15.5586848736;5
2013-03-23;17:42:17;183;update;46.7217887983;15.5594576018;5
2013-03-23;17:42:23;183;update;46.7216897856;15.5603338412;5
2013-03-23;17:42:28;183;update;46.7215589147;15.5610650927;5
2013-03-23;17:42:34;183;update;46.721535326;15.5619176862;5
2013-03-23;17:42:39;183;update;46.7215636135;15.5624414022;5
2013-03-23;17:42:45;183;update;46.7215896201;15.5629539505;5
2013-03-23;17:42:51;183;update;46.7216253029;15.5634779322;5
2013-03-23;17:42:57;183;update;46.7216174747;15.5641802869;5
2013-03-23;17:43:02;183;update;46.7215740362;15.5647018562;5
2013-03-23;17:43:08;183;update;46.7214917239;15.565127717;5
2013-03-23;17:43:14;183;update;46.7213829362;15.565694181;5
2013-03-23;17:43:19;183;update;46.7211507023;15.5667634373;5
2013-03-23;17:43:24;183;update;46.7208676459;15.5679919337;5
2013-03-23;17:43:30;183;update;46.7204621179;15.5696262965;5
2013-03-23;17:43:35;183;update;46.7201967318;15.5709270473;5
2013-03-23;17:43:42;183;update;46.720270683;15.5726080829;5
2013-03-23;17:43:46;183;update;46.7201668402;15.5739295529;5
2013-03-23;17:43:52;183;update;46.7200169176;15.5752222946;5
2013-03-23;17:43:57;183;update;46.7199182967;15.5767375959;5
2013-03-23;17:44:03;183;update;46.7200002146;15.5780583752;5
2013-03-23;17:44:09;183;update;46.7195463701;15.5791234754;5
2013-03-23;17:44:15;183;update;46.7190359146;15.579919215;5
2013-03-23;17:44:20;183;update;46.7189696112;15.5811206808;5
2013-03-23;17:44:26;183;update;46.7188383387;15.5822753953;5
2013-03-23;17:44:31;183;update;46.7188777861;15.5832653487;5
2013-03-23;17:44:36;183;update;46.7192845692;15.5839953231;5
2013-03-23;17:44:41;183;update;46.7197445808;15.5845715461;5
2013-03-23;17:44:47;183;update;46.7202349824;15.58535855;5
2013-03-23;17:44:52;183;update;46.7206886947;15.585880354;5
2013-03-23;17:44:58;183;update;46.7213179268;15.5863909036;5
2013-03-23;17:45:03;183;update;46.7218552269;15.5865594995;5
2013-03-23;17:45:08;183;update;46.7223503466;15.5865900995;5
2013-03-23;17:45:15;183;update;46.7228373278;15.5866983959;5
2013-03-23;17:45:21;183;update;46.7227837594;15.5869488305;5
2013-03-23;17:45:26;183;update;46.7224739778;15.58739689;5
2013-03-23;17:45:31;183;update;46.7223486689;15.5877180136;5
2013-03-23;17:45:36;183;update;46.7224630778;15.5879797464;5
2013-03-23;17:45:41;183;update;46.7224628988;15.5881145114;5
2013-03-23;17:46:15;183;update;46.7224554828;15.5881353949;5
2013-03-23;17:50:40;183;update;46.7225039692;15.5881096045;5
2013-03-23;17:50:56;183;update;46.7225545862;15.5881686729;5
2013-03-23;17:53:34;183;update;46.7227725338;15.5880699852;5
2013-03-23;17:53:53;183;update;46.7227725338;15.5880699852;5
2013-03-23;17:54:00;183;update;46.7227584118;15.5881323199;5
2013-03-23;17:54:07;183;update;46.7227584118;15.5881323199;5
2013-03-23;17:54:25;183;update;46.7227235632;15.5881073241;5
2013-03-23;17:54:37;183;update;46.7226648192;15.5881231406;5
2013-03-23;17:54:44;183;update;46.7225495072;15.5881752859;5
2013-03-23;17:55:11;183;update;46.7225157889;15.5882032445;5
2013-03-23;17:55:26;183;update;46.7224951514;15.5881460858;5
2013-03-23;17:55:43;183;update;46.7224369417;15.5881215642;5
2013-03-23;17:55:53;183;update;46.7224376523;15.5881710419;5
2013-03-23;17:56:20;183;update;46.7224821919;15.5882074163;5
2013-03-23;17:56:25;183;update;46.7224959624;15.5882383788;5
2013-03-23;17:58:23;183;update;46.722518816;15.5881878001;5
2013-03-23;17:59:40;183;update;46.7226077398;15.588251081;5
2013-03-23;17:59:48;183;update;46.7226250226;15.5882913405;5
2013-03-23;18:00:26;183;update;46.7225417047;15.5882251268;5
2013-03-23;18:00:35;183;update;46.7224942993;15.5882257707;5
2013-03-23;18:02:00;183;update;46.7224488203;15.5881979398;5
2013-03-23;18:02:30;183;update;46.7224825341;15.5882427929;5
2013-03-23;18:02:41;183;update;46.7225291208;15.5882172273;5
2013-03-23;18:03:06;183;update;46.7225331313;15.5882170093;5
2013-03-23;18:03:31;183;update;46.7224785175;15.5881977252;5
2013-03-23;18:03:53;183;update;46.7224253792;15.5882227846;5
2013-03-23;18:04:00;183;update;46.7224111955;15.5882133599;5
2013-03-23;18:04:35;183;update;46.7224415025;15.5881592779;5
2013-03-23;18:05:03;183;update;46.7225114558;15.5881630728;5
2013-03-23;18:05:18;183;update;46.7224733686;15.5881391982;5
2013-03-23;18:05:32;183;update;46.722451946;15.5881774039;5
2013-03-23;18:05:47;183;update;46.7225086038;15.5881889749;5
2013-03-23;18:06:05;183;update;46.7225124132;15.5882452239;5
2013-03-23;18:06:31;183;update;46.7225261925;15.5882038462;5
2013-03-23;18:06:56;183;update;46.7225452879;15.5882511383;5
2013-03-23;18:07:09;183;update;46.7225864215;15.5882123642;5
2013-03-23;18:07:20;183;update;46.7225390504;15.5881760237;5
2013-03-23;18:07:36;183;update;46.7224787701;15.5881609745;5
2013-03-23;18:07:47;183;update;46.7224315335;15.5881898758;5
2013-03-23;18:08:08;183;update;46.7224628686;15.5881626006;5
2013-03-23;18:08:33;183;update;46.7225153925;15.588130607;5
2013-03-23;18:08:45;183;update;46.7225302154;15.5881152529;5
2013-03-23;18:09:05;183;update;46.7225554916;15.588145424;5
2013-03-23;18:09:27;183;update;46.7225367951;15.5880900915;5
2013-03-23;18:09:34;183;update;46.7225291875;15.5880905023;5
2013-03-23;18:10:02;183;update;46.7224890615;15.5881080535;5
2013-03-23;18:10:46;183;update;46.7224971666;15.5881911535;5
2013-03-23;18:11:19;183;update;46.7225264404;15.588238646;5
2013-03-23;18:12:33;183;update;46.7224694947;15.5882193925;5
2013-03-23;18:12:54;183;update;46.7224423999;15.5881637731;5
2013-03-23;18:14:04;183;update;46.7225126241;15.5881995264;5
2013-03-23;18:15:09;183;update;46.722566316;15.588234364;5
2013-03-23;18:16:02;183;update;46.7268551;15.5872877;6
2013-03-23;18:16:09;183;update;46.722473479;15.5881157463;6
2013-03-23;18:16:16;183;update;46.7225287313;15.5881319662;6
2013-03-23;18:16:42;183;update;46.7226064784;15.5881540462;6
2013-03-23;18:16:57;183;update;46.7225621042;15.5882194232;6
2013-03-23;18:17:03;183;update;46.722529851;15.5882255847;6
2013-03-23;18:17:55;183;update;46.7225002574;15.5882272655;6
2013-03-23;18:18:51;183;update;46.7224964103;15.5881756451;6
2013-03-23;18:19:14;183;update;46.7224518094;15.5881551345;6
2013-03-23;18:19:50;183;update;46.7224928805;15.5881787503;6
2013-03-23;18:20:03;183;update;46.7225440688;15.5881849265;6
2013-03-23;18:20:13;183;update;46.722596262;15.5881907998;6
2013-03-23;18:22:32;183;update;46.7225231098;15.5881826981;6
2013-03-23;18:23:26;183;update;46.7225221349;15.5882097482;6
2013-03-23;18:23:49;183;update;46.7224860243;15.5881637912;6
2013-03-23;18:24:24;183;update;46.7225181762;15.5881340504;6
2013-03-23;18:24:32;183;update;46.722517549;15.5881437606;6
2013-03-23;18:25:08;183;update;46.7225438216;15.5881922438;6
2013-03-23;18:25:14;183;update;46.7225881052;15.5882153842;6
2013-03-23;18:25:47;183;update;46.7226369681;15.5882421268;6
